Date,Open,High,Low,Close,Adj Close,Volume
2020-08-13,765.950012,782.900024,754.099976,760.250000,760.250000,13741253
2020-08-14,762.000000,787.750000,752.549988,771.799988,771.799988,16276204
2020-08-17,779.000000,781.000000,765.500000,771.650024,771.650024,6145819
2020-08-18,772.000000,779.650024,763.000000,764.849976,764.849976,5520627
2020-08-19,770.000000,772.700012,756.650024,758.349976,758.349976,6296055
2020-08-20,758.349976,771.750000,758.349976,762.700012,762.700012,8167570
2020-08-21,768.849976,770.599976,759.049988,760.750000,760.750000,4700914
2020-08-24,763.000000,767.000000,750.250000,751.750000,751.750000,4942344
2020-08-25,756.250000,758.000000,745.250000,747.750000,747.750000,3424047
2020-08-26,751.500000,754.000000,744.200012,748.000000,748.000000,3730702
2020-08-27,750.799988,764.000000,749.950012,756.200012,756.200012,6989194
2020-08-28,763.000000,771.000000,746.700012,748.599976,748.599976,8205618
2020-08-31,752.000000,755.700012,705.200012,713.549988,713.549988,7649137
2020-09-01,713.549988,741.000000,710.000000,736.549988,736.549988,6260037
2020-09-02,739.950012,748.500000,729.200012,738.250000,738.250000,5583378
2020-09-03,742.700012,745.950012,735.000000,738.599976,738.599976,3560610
2020-09-04,733.750000,750.000000,717.099976,724.599976,724.599976,7473315
2020-09-07,728.000000,733.799988,707.000000,716.750000,716.750000,4688730
2020-09-08,716.750000,726.450012,704.400024,708.200012,708.200012,4818121
2020-09-09,709.150024,734.950012,705.200012,727.549988,727.549988,9082694
2020-09-10,729.000000,735.900024,719.250000,726.799988,726.799988,4571167
2020-09-11,725.799988,731.500000,720.250000,725.950012,725.950012,2465429
2020-09-14,729.000000,730.250000,717.750000,721.599976,721.599976,3104686
2020-09-15,723.000000,754.000000,722.650024,742.450012,742.450012,14548327
2020-09-16,743.950012,756.500000,732.000000,752.599976,752.599976,6773101
2020-09-17,751.000000,762.000000,746.700012,751.500000,751.500000,7105767
2020-09-18,780.000000,819.299988,776.150024,806.250000,806.250000,35527335
2020-09-21,806.250000,811.950012,762.000000,768.099976,768.099976,12576400
2020-09-22,777.049988,787.950012,755.150024,777.650024,777.650024,14483843
2020-09-23,783.950012,784.000000,761.799988,767.400024,767.400024,6236391
2020-09-24,764.450012,766.650024,730.000000,733.450012,733.450012,7123763
2020-09-25,752.000000,777.000000,740.400024,770.099976,770.099976,13365087
2020-09-28,772.099976,778.000000,755.599976,774.799988,774.799988,9290917
2020-09-29,777.599976,786.000000,759.049988,762.349976,762.349976,6582879
2020-09-30,762.349976,794.900024,761.049988,774.700012,774.700012,14333215
2020-10-01,779.799988,781.000000,765.750000,771.250000,771.250000,5004119
